flight_id,departure_airport,arrival_airport,distance_km,aircraft_code
2560,DME,PEZ,813,87900652206463,CN1
2561,DME,PEZ,813,87900652206463,CN1
2562,DME,PEZ,813,87900652206463,CN1
2563,DME,PEZ,813,87900652206463,CN1
2564,DME,PEZ,813,87900652206463,CN1
2565,DME,PEZ,813,87900652206463,CN1
2566,DME,PEZ,813,87900652206463,CN1
2567,DME,PEZ,813,87900652206463,CN1
2568,DME,PEZ,813,87900652206463,CN1
2569,DME,PEZ,813,87900652206463,CN1
2570,DME,PEZ,813,87900652206463,CN1
2571,DME,PEZ,813,87900652206463,CN1
2572,DME,PEZ,813,87900652206463,CN1
2573,DME,PEZ,813,87900652206463,CN1
2574,DME,PEZ,813,87900652206463,CN1
2575,DME,PEZ,813,87900652206463,CN1
2576,DME,PEZ,813,87900652206463,CN1
2577,DME,PEZ,813,87900652206463,CN1
2578,DME,PEZ,813,87900652206463,CN1
2579,DME,PEZ,813,87900652206463,CN1
2580,DME,PEZ,813,87900652206463,CN1
2581,DME,PEZ,813,87900652206463,CN1
2582,DME,PEZ,813,87900652206463,CN1
2583,DME,PEZ,813,87900652206463,CN1
2584,DME,PEZ,813,87900652206463,CN1
2585,DME,PEZ,813,87900652206463,CN1
2586,DME,PEZ,813,87900652206463,CN1
2587,DME,PEZ,813,87900652206463,CN1
2588,DME,PEZ,813,87900652206463,CN1
2589,DME,PEZ,813,87900652206463,CN1
2590,DME,PEZ,813,87900652206463,CN1
2591,DME,PEZ,813,87900652206463,CN1
2592,DME,PEZ,813,87900652206463,CN1
2593,DME,PEZ,813,87900652206463,CN1
2594,DME,PEZ,813,87900652206463,CN1
2595,DME,PEZ,813,87900652206463,CN1
2596,DME,PEZ,813,87900652206463,CN1
2597,DME,PEZ,813,87900652206463,CN1
2598,DME,PEZ,813,87900652206463,CN1
2599,DME,PEZ,813,87900652206463,CN1
2600,DME,PEZ,813,87900652206463,CN1
2601,DME,PEZ,813,87900652206463,CN1
2602,DME,PEZ,813,87900652206463,CN1
2603,DME,PEZ,813,87900652206463,CN1
2604,DME,PEZ,813,87900652206463,CN1
2605,DME,PEZ,813,87900652206463,CN1
2606,DME,PEZ,813,87900652206463,CN1
2607,DME,PEZ,813,87900652206463,CN1
2608,DME,PEZ,813,87900652206463,CN1
2609,DME,PEZ,813,87900652206463,CN1
2610,DME,PEZ,813,87900652206463,CN1
2611,DME,PEZ,813,87900652206463,CN1
2612,DME,PEZ,813,87900652206463,CN1
2613,DME,PEZ,813,87900652206463,CN1
2614,DME,PEZ,813,87900652206463,CN1
2615,DME,PEZ,813,87900652206463,CN1
2616,DME,PEZ,813,87900652206463,CN1
2617,DME,PEZ,813,87900652206463,CN1
2618,DME,PEZ,813,87900652206463,CN1
2619,DME,PEZ,813,87900652206463,CN1
2620,DME,PEZ,813,87900652206463,CN1
2621,DME,PEZ,813,87900652206463,CN1
2622,DME,PEZ,813,87900652206463,CN1
2623,DME,PEZ,813,87900652206463,CN1
2624,DME,PEZ,813,87900652206463,CN1
2625,DME,PEZ,813,87900652206463,CN1
2626,DME,PEZ,813,87900652206463,CN1
2627,DME,PEZ,813,87900652206463,CN1
2628,DME,PEZ,813,87900652206463,CN1
2629,DME,PEZ,813,87900652206463,CN1
2630,DME,PEZ,813,87900652206463,CN1
2631,DME,PEZ,813,87900652206463,CN1
2632,DME,PEZ,813,87900652206463,CN1
2633,DME,PEZ,813,87900652206463,CN1
2634,DME,PEZ,813,87900652206463,CN1
2635,DME,PEZ,813,87900652206463,CN1
2636,DME,PEZ,813,87900652206463,CN1
2637,DME,PEZ,813,87900652206463,CN1
2638,DME,PEZ,813,87900652206463,CN1
2639,DME,PEZ,813,87900652206463,CN1
2640,DME,PEZ,813,87900652206463,CN1
2641,DME,PEZ,813,87900652206463,CN1
2642,DME,PEZ,813,87900652206463,CN1
2643,DME,PEZ,813,87900652206463,CN1
2644,DME,PEZ,813,87900652206463,CN1
2645,DME,PEZ,813,87900652206463,CN1
2646,DME,PEZ,813,87900652206463,CN1
2647,DME,PEZ,813,87900652206463,CN1
2648,DME,PEZ,813,87900652206463,CN1
2649,DME,PEZ,813,87900652206463,CN1
2650,DME,PEZ,813,87900652206463,CN1
2651,DME,PEZ,813,87900652206463,CN1
2652,DME,PEZ,813,87900652206463,CN1
2653,DME,PEZ,813,87900652206463,CN1
2654,DME,PEZ,813,87900652206463,CN1
2655,DME,PEZ,813,87900652206463,CN1
2656,DME,PEZ,813,87900652206463,CN1
2657,DME,PEZ,813,87900652206463,CN1
2658,DME,PEZ,813,87900652206463,CN1
2659,DME,PEZ,813,87900652206463,CN1
2660,DME,PEZ,813,87900652206463,CN1
2661,DME,PEZ,813,87900652206463,CN1
2662,DME,PEZ,813,87900652206463,CN1
2663,DME,PEZ,813,87900652206463,CN1
2664,DME,PEZ,813,87900652206463,CN1
2665,DME,PEZ,813,87900652206463,CN1
2666,DME,PEZ,813,87900652206463,CN1
2667,DME,PEZ,813,87900652206463,CN1
2668,DME,PEZ,813,87900652206463,CN1
2669,DME,PEZ,813,87900652206463,CN1
2670,DME,PEZ,813,87900652206463,CN1
2671,DME,PEZ,813,87900652206463,CN1
2672,DME,PEZ,813,87900652206463,CN1
2673,DME,PEZ,813,87900652206463,CN1
2674,DME,PEZ,813,87900652206463,CN1
2675,DME,PEZ,813,87900652206463,CN1
2676,DME,PEZ,813,87900652206463,CN1
2677,DME,LPK,296,65747959052976,CN1
2678,DME,LPK,296,65747959052976,CN1
2679,DME,LPK,296,65747959052976,CN1
2680,DME,LPK,296,65747959052976,CN1
2681,DME,LPK,296,65747959052976,CN1
2682,DME,LPK,296,65747959052976,CN1
2683,DME,LPK,296,65747959052976,CN1
2684,DME,LPK,296,65747959052976,CN1
2685,DME,LPK,296,65747959052976,CN1
2686,DME,LPK,296,65747959052976,CN1
2687,DME,LPK,296,65747959052976,CN1
2688,DME,LPK,296,65747959052976,CN1
2689,DME,LPK,296,65747959052976,CN1
2690,DME,LPK,296,65747959052976,CN1
2691,DME,LPK,296,65747959052976,CN1
2692,DME,LPK,296,65747959052976,CN1
2693,DME,LPK,296,65747959052976,CN1
2694,DME,LPK,296,65747959052976,CN1
2695,DME,LPK,296,65747959052976,CN1
2696,DME,LPK,296,65747959052976,CN1
2697,DME,LPK,296,65747959052976,CN1
2698,DME,LPK,296,65747959052976,CN1
2699,DME,LPK,296,65747959052976,CN1
2700,DME,LPK,296,65747959052976,CN1
2701,DME,LPK,296,65747959052976,CN1
2702,DME,LPK,296,65747959052976,CN1
2703,DME,KVX,1296,1428964205024,CN1
2704,DME,KVX,1296,1428964205024,CN1
2705,DME,KVX,1296,1428964205024,CN1
2706,DME,KVX,1296,1428964205024,CN1
2707,DME,KVX,1296,1428964205024,CN1
2708,DME,KVX,1296,1428964205024,CN1
2709,DME,KVX,1296,1428964205024,CN1
2710,DME,KVX,1296,1428964205024,CN1
2711,DME,KVX,1296,1428964205024,CN1
2712,DME,KVX,1296,1428964205024,CN1
2713,DME,KVX,1296,1428964205024,CN1
2714,DME,KVX,1296,1428964205024,CN1
2715,DME,KVX,1296,1428964205024,CN1
2716,DME,KVX,1296,1428964205024,CN1
2717,DME,KVX,1296,1428964205024,CN1
2718,DME,KVX,1296,1428964205024,CN1
2719,DME,KVX,1296,1428964205024,CN1
2720,DME,KVX,1296,1428964205024,CN1
2721,DME,KVX,1296,1428964205024,CN1
2722,DME,KVX,1296,1428964205024,CN1
2723,DME,KVX,1296,1428964205024,CN1
2724,DME,KVX,1296,1428964205024,CN1
2725,DME,KVX,1296,1428964205024,CN1
2726,DME,KVX,1296,1428964205024,CN1
2727,DME,KVX,1296,1428964205024,CN1
2728,DME,KVX,1296,1428964205024,CN1
2729,DME,KVX,1296,1428964205024,CN1
2730,DME,KVX,1296,1428964205024,CN1
2731,DME,KVX,1296,1428964205024,CN1
2732,DME,KVX,1296,1428964205024,CN1
2733,DME,KVX,1296,1428964205024,CN1
2734,DME,KVX,1296,1428964205024,CN1
2735,DME,KVX,1296,1428964205024,CN1
2736,DME,KVX,1296,1428964205024,CN1
2737,DME,KVX,1296,1428964205024,CN1
2738,DME,KVX,1296,1428964205024,CN1
2739,DME,KVX,1296,1428964205024,CN1
2740,DME,KVX,1296,1428964205024,CN1
2741,DME,KVX,1296,1428964205024,CN1
2742,DME,KVX,1296,1428964205024,CN1
2743,DME,KVX,1296,1428964205024,CN1
2744,DME,KVX,1296,1428964205024,CN1
2745,DME,KVX,1296,1428964205024,CN1
2746,DME,KVX,1296,1428964205024,CN1
2747,DME,KVX,1296,1428964205024,CN1
2748,DME,KVX,1296,1428964205024,CN1
2749,DME,KVX,1296,1428964205024,CN1
2750,DME,KVX,1296,1428964205024,CN1
2751,DME,KVX,1296,1428964205024,CN1
2752,DME,KVX,1296,1428964205024,CN1
2753,DME,KVX,1296,1428964205024,CN1
2754,DME,KVX,1296,1428964205024,CN1
2755,DME,KVX,1296,1428964205024,CN1
2756,DME,KVX,1296,1428964205024,CN1
2757,DME,KVX,1296,1428964205024,CN1
2758,DME,KVX,1296,1428964205024,CN1
2759,DME,KVX,1296,1428964205024,CN1
2760,DME,KVX,1296,1428964205024,CN1
2761,DME,KVX,1296,1428964205024,CN1
2762,DME,KVX,1296,1428964205024,CN1
2763,DME,KVX,1296,1428964205024,CN1
2764,DME,KGD,1925,8436520685641,SU9
2765,DME,KGD,1925,8436520685641,SU9
2766,DME,KGD,1925,8436520685641,SU9
2767,DME,KGD,1925,8436520685641,SU9
2768,DME,KGD,1925,8436520685641,SU9
2769,DME,KGD,1925,8436520685641,SU9
2770,DME,KGD,1925,8436520685641,SU9
2771,DME,KGD,1925,8436520685641,SU9
2772,DME,KGD,1925,8436520685641,SU9
2773,DME,KGD,1925,8436520685641,SU9
2774,DME,KGD,1925,8436520685641,SU9
2775,DME,KGD,1925,8436520685641,SU9
2776,DME,KGD,1925,8436520685641,SU9
2777,DME,KGD,1925,8436520685641,SU9
2778,DME,KGD,1925,8436520685641,SU9
2779,DME,KGD,1925,8436520685641,SU9
2780,DME,KGD,1925,8436520685641,SU9
2781,DME,KGD,1925,8436520685641,SU9
2782,DME,KGD,1925,8436520685641,SU9
2783,DME,KGD,1925,8436520685641,SU9
2784,DME,KGD,1925,8436520685641,SU9
2785,DME,KGD,1925,8436520685641,SU9
2786,DME,KGD,1925,8436520685641,SU9
2787,DME,KGD,1925,8436520685641,SU9
2788,DME,KGD,1925,8436520685641,SU9
2789,DME,KGD,1925,8436520685641,SU9
2790,DME,KGD,1925,8436520685641,SU9
2791,DME,KGD,1925,8436520685641,SU9
2792,DME,KGD,1925,8436520685641,SU9
2793,DME,KGD,1925,8436520685641,SU9
2794,DME,KGD,1925,8436520685641,SU9
2795,DME,KGD,1925,8436520685641,SU9
2796,DME,KGD,1925,8436520685641,SU9
2797,DME,KGD,1925,8436520685641,SU9
2798,DME,KGD,1925,8436520685641,SU9
2799,DME,KGD,1925,8436520685641,SU9
2800,DME,KGD,1925,8436520685641,SU9
2801,DME,KGD,1925,8436520685641,SU9
2802,DME,KGD,1925,8436520685641,SU9
2803,DME,KGD,1925,8436520685641,SU9
2804,DME,KGD,1925,8436520685641,SU9
2805,DME,KGD,1925,8436520685641,SU9
2806,DME,KGD,1925,8436520685641,SU9
2807,DME,KGD,1925,8436520685641,SU9
2808,DME,KGD,1925,8436520685641,SU9
2809,DME,KGD,1925,8436520685641,SU9
2810,DME,KGD,1925,8436520685641,SU9
2811,DME,KGD,1925,8436520685641,SU9
2812,DME,KGD,1925,8436520685641,SU9
2813,DME,KGD,1925,8436520685641,SU9
2814,DME,KGD,1925,8436520685641,SU9
2815,DME,KGD,1925,8436520685641,SU9
2816,DME,KGD,1925,8436520685641,SU9
2817,DME,KGD,1925,8436520685641,SU9
2818,DME,KGD,1925,8436520685641,SU9
2819,DME,KGD,1925,8436520685641,SU9
2820,DME,KGD,1925,8436520685641,SU9
2821,DME,KGD,1925,8436520685641,SU9
2822,DME,KGD,1925,8436520685641,SU9
2823,DME,KGD,1925,8436520685641,SU9
2824,DME,KGD,1925,8436520685641,SU9
2825,DME,URS,370,54209191112915,SU9
2826,DME,URS,370,54209191112915,SU9
2827,DME,URS,370,54209191112915,SU9
2828,DME,URS,370,54209191112915,SU9
2829,DME,URS,370,54209191112915,SU9
2830,DME,URS,370,54209191112915,SU9
2831,DME,URS,370,54209191112915,SU9
2832,DME,URS,370,54209191112915,SU9
2833,DME,URS,370,54209191112915,SU9
2834,DME,URS,370,54209191112915,SU9
2835,DME,URS,370,54209191112915,SU9
2836,DME,URS,370,54209191112915,SU9
2837,DME,URS,370,54209191112915,SU9
2838,DME,URS,370,54209191112915,SU9
2839,DME,URS,370,54209191112915,SU9
2840,DME,URS,370,54209191112915,SU9
2841,DME,URS,370,54209191112915,SU9
2842,DME,URS,370,54209191112915,SU9
2843,DME,URS,370,54209191112915,SU9
2844,DME,URS,370,54209191112915,SU9
2845,DME,URS,370,54209191112915,SU9
2846,DME,URS,370,54209191112915,SU9
2847,DME,URS,370,54209191112915,SU9
2848,DME,URS,370,54209191112915,SU9
2849,DME,URS,370,54209191112915,SU9
2850,DME,URS,370,54209191112915,SU9
2851,DME,URS,370,54209191112915,SU9
2852,DME,URS,370,54209191112915,SU9
2853,DME,URS,370,54209191112915,SU9
2854,DME,URS,370,54209191112915,SU9
2855,DME,URS,370,54209191112915,SU9
2856,DME,URS,370,54209191112915,SU9
2857,DME,URS,370,54209191112915,SU9
2858,DME,URS,370,54209191112915,SU9
2859,DME,URS,370,54209191112915,SU9
2860,DME,URS,370,54209191112915,SU9
2861,DME,URS,370,54209191112915,SU9
2862,DME,URS,370,54209191112915,SU9
2863,DME,URS,370,54209191112915,SU9
2864,DME,URS,370,54209191112915,SU9
2865,DME,URS,370,54209191112915,SU9
2866,DME,URS,370,54209191112915,SU9
2867,DME,URS,370,54209191112915,SU9
2868,DME,URS,370,54209191112915,SU9
2869,DME,URS,370,54209191112915,SU9
2870,DME,URS,370,54209191112915,SU9
2871,DME,URS,370,54209191112915,SU9
2872,DME,URS,370,54209191112915,SU9
2873,DME,URS,370,54209191112915,SU9
2874,DME,URS,370,54209191112915,SU9
2875,DME,URS,370,54209191112915,SU9
2876,DME,URS,370,54209191112915,SU9
2877,DME,URS,370,54209191112915,SU9
2878,DME,URS,370,54209191112915,SU9
2879,DME,URS,370,54209191112915,SU9
2880,DME,URS,370,54209191112915,SU9
2881,DME,URS,370,54209191112915,SU9
2882,DME,URS,370,54209191112915,SU9
2883,DME,URS,370,54209191112915,SU9
2884,DME,URS,370,54209191112915,SU9
2885,DME,URS,370,54209191112915,SU9
2886,DME,BZK,459,25152839693345,SU9
2887,DME,BZK,459,25152839693345,SU9
2888,DME,BZK,459,25152839693345,SU9
2889,DME,BZK,459,25152839693345,SU9
2890,DME,BZK,459,25152839693345,SU9
2891,DME,BZK,459,25152839693345,SU9
2892,DME,BZK,459,25152839693345,SU9
2893,DME,BZK,459,25152839693345,SU9
2894,DME,BZK,459,25152839693345,SU9
2895,DME,BZK,459,25152839693345,SU9
2896,DME,BZK,459,25152839693345,SU9
2897,DME,BZK,459,25152839693345,SU9
2898,DME,BZK,459,25152839693345,SU9
2899,DME,BZK,459,25152839693345,SU9
2900,DME,BZK,459,25152839693345,SU9
2901,DME,BZK,459,25152839693345,SU9
2902,DME,BZK,459,25152839693345,SU9
2903,DME,BZK,459,25152839693345,SU9
2904,DME,BZK,459,25152839693345,SU9
2905,DME,BZK,459,25152839693345,SU9
2906,DME,BZK,459,25152839693345,SU9
2907,DME,BZK,459,25152839693345,SU9
2908,DME,BZK,459,25152839693345,SU9
2909,DME,BZK,459,25152839693345,SU9
2910,DME,BZK,459,25152839693345,SU9
2911,DME,BZK,459,25152839693345,SU9
2912,DME,BZK,459,25152839693345,SU9
2913,DME,BZK,459,25152839693345,SU9
2914,DME,BZK,459,25152839693345,SU9
2915,DME,BZK,459,25152839693345,SU9
2916,DME,BZK,459,25152839693345,SU9
2917,DME,BZK,459,25152839693345,SU9
2918,DME,BZK,459,25152839693345,SU9
2919,DME,BZK,459,25152839693345,SU9
2920,DME,BZK,459,25152839693345,SU9
2921,DME,BZK,459,25152839693345,SU9
2922,DME,BZK,459,25152839693345,SU9
2923,DME,BZK,459,25152839693345,SU9
2924,DME,BZK,459,25152839693345,SU9
2925,DME,BZK,459,25152839693345,SU9
2926,DME,BZK,459,25152839693345,SU9
2927,DME,BZK,459,25152839693345,SU9
2928,DME,BZK,459,25152839693345,SU9
2929,DME,BZK,459,25152839693345,SU9
2930,DME,BZK,459,25152839693345,SU9
2931,DME,BZK,459,25152839693345,SU9
2932,DME,BZK,459,25152839693345,SU9
2933,DME,BZK,459,25152839693345,SU9
2934,DME,BZK,459,25152839693345,SU9
2935,DME,BZK,459,25152839693345,SU9
2936,DME,BZK,459,25152839693345,SU9
2937,DME,BZK,459,25152839693345,SU9
2938,DME,BZK,459,25152839693345,SU9
2939,DME,BZK,459,25152839693345,SU9
2940,DME,BZK,459,25152839693345,SU9
2941,DME,BZK,459,25152839693345,SU9
2942,DME,BZK,459,25152839693345,SU9
2943,DME,BZK,459,25152839693345,SU9
2944,DME,BZK,459,25152839693345,SU9
2945,DME,BZK,459,25152839693345,SU9
2946,DME,BZK,459,25152839693345,SU9
2947,DME,BZK,459,25152839693345,SU9
2948,DME,BZK,459,25152839693345,SU9
2949,DME,BZK,459,25152839693345,SU9
2950,DME,BZK,459,25152839693345,SU9
2951,DME,BZK,459,25152839693345,SU9
2952,DME,BZK,459,25152839693345,SU9
2953,DME,BZK,459,25152839693345,SU9
2954,DME,BZK,459,25152839693345,SU9
2955,DME,BZK,459,25152839693345,SU9
2956,DME,BZK,459,25152839693345,SU9
2957,DME,BZK,459,25152839693345,SU9
2958,DME,BZK,459,25152839693345,SU9
2959,DME,BZK,459,25152839693345,SU9
2960,DME,BZK,459,25152839693345,SU9
2961,DME,BZK,459,25152839693345,SU9
2962,DME,BZK,459,25152839693345,SU9
2963,DME,BZK,459,25152839693345,SU9
2964,DME,BZK,459,25152839693345,SU9
2965,DME,BZK,459,25152839693345,SU9
2966,DME,BZK,459,25152839693345,SU9
2967,DME,BZK,459,25152839693345,SU9
2968,DME,BZK,459,25152839693345,SU9
2969,DME,BZK,459,25152839693345,SU9
2970,DME,BZK,459,25152839693345,SU9
2971,DME,BZK,459,25152839693345,SU9
2972,DME,BZK,459,25152839693345,SU9
2973,DME,BZK,459,25152839693345,SU9
2974,DME,BZK,459,25152839693345,SU9
2975,DME,BZK,459,25152839693345,SU9
2976,DME,BZK,459,25152839693345,SU9
2977,DME,BZK,459,25152839693345,SU9
2978,DME,BZK,459,25152839693345,SU9
2979,DME,BZK,459,25152839693345,SU9
2980,DME,BZK,459,25152839693345,SU9
2981,DME,BZK,459,25152839693345,SU9
2982,DME,BZK,459,25152839693345,SU9
2983,DME,BZK,459,25152839693345,SU9
2984,DME,BZK,459,25152839693345,SU9
2985,DME,BZK,459,25152839693345,SU9
2986,DME,BZK,459,25152839693345,SU9
2987,DME,BZK,459,25152839693345,SU9
2988,DME,BZK,459,25152839693345,SU9
2989,DME,BZK,459,25152839693345,SU9
2990,DME,BZK,459,25152839693345,SU9
2991,DME,BZK,459,25152839693345,SU9
2992,DME,BZK,459,25152839693345,SU9
2993,DME,BZK,459,25152839693345,SU9
2994,DME,BZK,459,25152839693345,SU9
2995,DME,BZK,459,25152839693345,SU9
2996,DME,BZK,459,25152839693345,SU9
2997,DME,BZK,459,25152839693345,SU9
2998,DME,BZK,459,25152839693345,SU9
2999,DME,BZK,459,25152839693345,SU9
3000,DME,BZK,459,25152839693345,SU9
3001,DME,BZK,459,25152839693345,SU9
3002,DME,BZK,459,25152839693345,SU9
3003,DME,BZK,459,25152839693345,SU9
3004,DME,BZK,459,25152839693345,SU9
3005,DME,BZK,459,25152839693345,SU9
3006,DME,BZK,459,25152839693345,SU9
3007,DME,BZK,459,25152839693345,SU9
3008,DME,BZK,459,25152839693345,SU9
3009,DME,BZK,459,25152839693345,SU9
3010,DME,BZK,459,25152839693345,SU9
3011,DME,BZK,459,25152839693345,SU9
3012,DME,BZK,459,25152839693345,SU9
3013,DME,BZK,459,25152839693345,SU9
3014,DME,BZK,459,25152839693345,SU9
3015,DME,BZK,459,25152839693345,SU9
3016,DME,BZK,459,25152839693345,SU9
3017,DME,BZK,459,25152839693345,SU9
3018,DME,BZK,459,25152839693345,SU9
3019,DME,BZK,459,25152839693345,SU9
3020,DME,BZK,459,25152839693345,SU9
3021,DME,BZK,459,25152839693345,SU9
3022,DME,BZK,459,25152839693345,SU9
3023,DME,BZK,459,25152839693345,SU9
3024,DME,BZK,459,25152839693345,SU9
3025,DME,BZK,459,25152839693345,SU9
3026,DME,BZK,459,25152839693345,SU9
3027,DME,BZK,459,25152839693345,SU9
3028,DME,BZK,459,25152839693345,SU9
3029,DME,BZK,459,25152839693345,SU9
3030,DME,BZK,459,25152839693345,SU9
3031,DME,BZK,459,25152839693345,SU9
3032,DME,BZK,459,25152839693345,SU9
3033,DME,BZK,459,25152839693345,SU9
3034,DME,BZK,459,25152839693345,SU9
3035,DME,BZK,459,25152839693345,SU9
3036,DME,BZK,459,25152839693345,SU9
3037,DME,BZK,459,25152839693345,SU9
3038,DME,BZK,459,25152839693345,SU9
3039,DME,BZK,459,25152839693345,SU9
3040,DME,BZK,459,25152839693345,SU9
3041,DME,BZK,459,25152839693345,SU9
3042,DME,BZK,459,25152839693345,SU9
3043,DME,BZK,459,25152839693345,SU9
3044,DME,BZK,459,25152839693345,SU9
3045,DME,BZK,459,25152839693345,SU9
3046,DME,BZK,459,25152839693345,SU9
3047,DME,BZK,459,25152839693345,SU9
3048,DME,BZK,459,25152839693345,SU9
3049,DME,BZK,459,25152839693345,SU9
3050,DME,BZK,459,25152839693345,SU9
3051,DME,BZK,459,25152839693345,SU9
3052,DME,BZK,459,25152839693345,SU9
3053,DME,BZK,459,25152839693345,SU9
3054,DME,BZK,459,25152839693345,SU9
3055,DME,BZK,459,25152839693345,SU9
3056,DME,BZK,459,25152839693345,SU9
3057,DME,BZK,459,25152839693345,SU9
3058,DME,BZK,459,25152839693345,SU9
3059,DME,BZK,459,25152839693345,SU9
3060,DME,BZK,459,25152839693345,SU9
3061,DME,BZK,459,25152839693345,SU9
3062,DME,BZK,459,25152839693345,SU9
3063,DME,BZK,459,25152839693345,SU9
3064,DME,BZK,459,25152839693345,SU9
3065,DME,BZK,459,25152839693345,SU9
3066,DME,BZK,459,25152839693345,SU9
3067,DME,BZK,459,25152839693345,SU9
3068,DME,BZK,459,25152839693345,SU9
3069,DME,EGO,446,3720038525035,SU9
3070,DME,EGO,446,3720038525035,SU9
3071,DME,EGO,446,3720038525035,SU9
3072,DME,EGO,446,3720038525035,SU9
3073,DME,EGO,446,3720038525035,SU9
3074,DME,EGO,446,3720038525035,SU9
3075,DME,EGO,446,3720038525035,SU9
3076,DME,EGO,446,3720038525035,SU9
3077,DME,EGO,446,3720038525035,SU9
3078,DME,EGO,446,3720038525035,SU9
3079,DME,EGO,446,3720038525035,SU9
3080,DME,EGO,446,3720038525035,SU9
3081,DME,EGO,446,3720038525035,SU9
3082,DME,EGO,446,3720038525035,SU9
3083,DME,EGO,446,3720038525035,SU9
3084,DME,EGO,446,3720038525035,SU9
3085,DME,EGO,446,3720038525035,SU9
3086,DME,EGO,446,3720038525035,SU9
3087,DME,EGO,446,3720038525035,SU9
3088,DME,EGO,446,3720038525035,SU9
3089,DME,EGO,446,3720038525035,SU9
3090,DME,EGO,446,3720038525035,SU9
3091,DME,EGO,446,3720038525035,SU9
3092,DME,EGO,446,3720038525035,SU9
3093,DME,EGO,446,3720038525035,SU9
3094,DME,EGO,446,3720038525035,SU9
3095,DME,EGO,446,3720038525035,SU9
3096,DME,EGO,446,3720038525035,SU9
3097,DME,EGO,446,3720038525035,SU9
3098,DME,EGO,446,3720038525035,SU9
3099,DME,EGO,446,3720038525035,SU9
3100,DME,EGO,446,3720038525035,SU9
3101,DME,EGO,446,3720038525035,SU9
3102,DME,EGO,446,3720038525035,SU9
3103,DME,EGO,446,3720038525035,SU9
3104,DME,EGO,446,3720038525035,SU9
3105,DME,EGO,446,3720038525035,SU9
3106,DME,EGO,446,3720038525035,SU9
3107,DME,EGO,446,3720038525035,SU9
3108,DME,EGO,446,3720038525035,SU9
3109,DME,EGO,446,3720038525035,SU9
3110,DME,EGO,446,3720038525035,SU9
3111,DME,EGO,446,3720038525035,SU9
3112,DME,EGO,446,3720038525035,SU9
3113,DME,EGO,446,3720038525035,SU9
3114,DME,EGO,446,3720038525035,SU9
3115,DME,EGO,446,3720038525035,SU9
3116,DME,EGO,446,3720038525035,SU9
3117,DME,EGO,446,3720038525035,SU9
3118,DME,EGO,446,3720038525035,SU9
3119,DME,EGO,446,3720038525035,SU9
3120,DME,EGO,446,3720038525035,SU9
3121,DME,EGO,446,3720038525035,SU9
3122,DME,EGO,446,3720038525035,SU9
3123,DME,EGO,446,3720038525035,SU9
3124,DME,EGO,446,3720038525035,SU9
3125,DME,EGO,446,3720038525035,SU9
3126,DME,EGO,446,3720038525035,SU9
3127,DME,EGO,446,3720038525035,SU9
3128,DME,EGO,446,3720038525035,SU9
3129,DME,EGO,446,3720038525035,SU9
3130,DME,ARH,849,74251487467575,CR2
3131,DME,ARH,849,74251487467575,CR2
3132,DME,ARH,849,74251487467575,CR2
3133,DME,ARH,849,74251487467575,CR2
3134,DME,ARH,849,74251487467575,CR2
3135,DME,ARH,849,74251487467575,CR2
3136,DME,ARH,849,74251487467575,CR2
3137,DME,ARH,849,74251487467575,CR2
3138,DME,ARH,849,74251487467575,CR2
3139,DME,ARH,849,74251487467575,CR2
3140,DME,ARH,849,74251487467575,CR2
3141,DME,ARH,849,74251487467575,CR2
3142,DME,ARH,849,74251487467575,CR2
3143,DME,ARH,849,74251487467575,CR2
3144,DME,ARH,849,74251487467575,CR2
3145,DME,ARH,849,74251487467575,CR2
3146,DME,ARH,849,74251487467575,CR2
3147,DME,ARH,849,74251487467575,CR2
3148,DME,ARH,849,74251487467575,CR2
3149,DME,ARH,849,74251487467575,CR2
3150,DME,ARH,849,74251487467575,CR2
3151,DME,ARH,849,74251487467575,CR2
3152,DME,ARH,849,74251487467575,CR2
3153,DME,ARH,849,74251487467575,CR2
3154,DME,ARH,849,74251487467575,CR2
3155,DME,ARH,849,74251487467575,CR2
3156,DME,ARH,849,74251487467575,CR2
3157,DME,ARH,849,74251487467575,CR2
3158,DME,ARH,849,74251487467575,CR2
3159,DME,ARH,849,74251487467575,CR2
3160,DME,ARH,849,74251487467575,CR2
3161,DME,ARH,849,74251487467575,CR2
3162,DME,ARH,849,74251487467575,CR2
3163,DME,ARH,849,74251487467575,CR2
3164,DME,ARH,849,74251487467575,CR2
3165,DME,ARH,849,74251487467575,CR2
3166,DME,ARH,849,74251487467575,CR2
3167,DME,ARH,849,74251487467575,CR2
3168,DME,ARH,849,74251487467575,CR2
3169,DME,ARH,849,74251487467575,CR2
3170,DME,ARH,849,74251487467575,CR2
3171,DME,ARH,849,74251487467575,CR2
3172,DME,ARH,849,74251487467575,CR2
3173,DME,ARH,849,74251487467575,CR2
3174,DME,ARH,849,74251487467575,CR2
3175,DME,ARH,849,74251487467575,CR2
3176,DME,ARH,849,74251487467575,CR2
3177,DME,ARH,849,74251487467575,CR2
3178,DME,ARH,849,74251487467575,CR2
3179,DME,ARH,849,74251487467575,CR2
3180,DME,ARH,849,74251487467575,CR2
3181,DME,ARH,849,74251487467575,CR2
3182,DME,ARH,849,74251487467575,CR2
3183,DME,ARH,849,74251487467575,CR2
3184,DME,ARH,849,74251487467575,CR2
3185,DME,ARH,849,74251487467575,CR2
